equipmentId;timestamp;value
EQ-73;2023-03-17T14:53:21.000-05:00;24.26
EQ-07;2023-09-29T21:38:17.000-05:00;35.63
EQ-88;2024-03-21T12:24:52.000-05:00;39.91
EQ-91;2023-09-14T21:48:12.000-05:00;39.31
EQ-15;2023-05-29T10:09:42.000-05:00;32.78
EQ-57;2024-04-26T21:48:29.000-05:00;20.63
EQ-37;2024-01-23T05:37:30.000-05:00;26.79
EQ-96;2024-06-21T19:11:22.000-05:00;28.03
EQ-93;2024-06-08T05:15:25.000-05:00;23.35
EQ-29;2024-06-02T19:48:07.000-05:00;24.38
EQ-30;2024-02-18T04:14:38.000-05:00;26.41
EQ-33;2023-12-25T19:13:34.000-05:00;37.92
EQ-46;2024-03-27T13:32:30.000-05:00;36.44
EQ-51;2023-09-18T01:41:53.000-05:00;35.87
EQ-22;2024-04-16T00:40:46.000-05:00;34.36
EQ-55;2023-04-14T01:36:20.000-05:00;26.68
EQ-31;2023-07-11T17:36:13.000-05:00;37.49
EQ-69;2024-07-08T07:27:42.000-05:00;32.68
EQ-52;2024-03-25T02:02:42.000-05:00;30.81
EQ-06;2023-11-23T22:51:33.000-05:00;23.14
EQ-29;2023-03-05T23:52:31.000-05:00;26.06
EQ-72;2023-11-20T23:15:59.000-05:00;33.64
EQ-65;2023-02-08T12:02:59.000-05:00;37.64
EQ-70;2023-11-29T06:22:06.000-05:00;37.48
EQ-86;2023-04-25T16:32:17.000-05:00;28.47
EQ-16;2024-03-19T06:24:16.000-05:00;26.62
EQ-96;2024-05-19T20:06:36.000-05:00;30.87
EQ-30;2024-01-10T12:55:58.000-05:00;20.53
EQ-70;2023-03-20T09:33:53.000-05:00;23.83
EQ-50;2023-03-07T11:15:19.000-05:00;21.77
EQ-04;2023-01-22T09:28:57.000-05:00;21.93
EQ-51;2023-04-18T09:03:02.000-05:00;31.18
EQ-16;2024-05-20T15:14:34.000-05:00;29.7
EQ-77;2023-12-17T16:58:38.000-05:00;32.17
EQ-79;2024-02-16T01:42:34.000-05:00;38.34
EQ-86;2024-07-29T20:13:50.000-05:00;21.06
EQ-54;2024-05-11T10:57:01.000-05:00;25.91
EQ-32;2023-07-31T14:17:11.000-05:00;39.82
EQ-29;2024-03-23T11:40:42.000-05:00;23.94
EQ-09;2023-05-30T09:29:54.000-05:00;21.72
EQ-75;2024-02-28T06:26:02.000-05:00;37.48
EQ-75;2024-01-30T08:42:30.000-05:00;27.72
EQ-62;2023-08-02T09:41:04.000-05:00;20.97
EQ-86;2024-09-25T08:42:26.000-05:00;34.14
EQ-56;2024-03-31T10:05:59.000-05:00;22.21
EQ-34;2023-11-28T08:54:46.000-05:00;26.43
EQ-86;2023-08-11T11:08:48.000-05:00;29.76
EQ-12;2023-07-14T06:35:03.000-05:00;23.91
EQ-90;2024-08-16T12:01:17.000-05:00;30.05
EQ-12;2024-05-19T19:37:11.000-05:00;30.92
EQ-76;2023-09-03T06:20:07.000-05:00;22.63
EQ-76;2024-06-30T18:04:38.000-05:00;39.84
EQ-97;2023-03-30T08:59:28.000-05:00;35.97
EQ-22;2023-04-11T04:13:41.000-05:00;29.63
EQ-23;2024-09-23T06:07:55.000-05:00;20.12
EQ-08;2024-01-29T00:36:25.000-05:00;39.15
EQ-19;2023-02-18T19:45:38.000-05:00;34.66
EQ-75;2023-11-16T20:45:10.000-05:00;30.24
EQ-39;2024-03-11T01:41:47.000-05:00;35.49
EQ-32;2023-07-08T12:17:16.000-05:00;27.29
EQ-16;2023-08-11T14:47:59.000-05:00;28.53
EQ-13;2024-08-21T02:03:17.000-05:00;20.06
EQ-42;2023-09-14T03:16:04.000-05:00;23.9
EQ-45;2023-08-12T17:01:29.000-05:00;39.07
EQ-84;2023-06-14T12:37:18.000-05:00;32.87
EQ-12;2023-10-07T15:00:07.000-05:00;38.06
EQ-17;2024-04-30T13:16:30.000-05:00;27.1
EQ-05;2024-07-27T10:08:21.000-05:00;27.88
EQ-90;2024-01-14T17:59:59.000-05:00;24.66
EQ-23;2024-04-11T23:12:29.000-05:00;20.04
EQ-72;2024-03-28T13:28:41.000-05:00;27.7
EQ-03;2024-02-18T15:33:58.000-05:00;33.08
EQ-19;2023-03-10T08:34:13.000-05:00;38.04
EQ-07;2024-05-15T10:35:32.000-05:00;39.56
EQ-57;2023-10-01T02:14:15.000-05:00;29.12
EQ-48;2023-05-15T06:08:54.000-05:00;22.69
EQ-32;2023-06-06T04:54:25.000-05:00;32.75
EQ-14;2024-01-11T09:16:59.000-05:00;39.44
EQ-43;2023-07-23T03:09:45.000-05:00;27.35
EQ-61;2023-05-20T15:34:42.000-05:00;24.68
EQ-14;2023-04-30T18:06:36.000-05:00;21.58
EQ-31;2023-11-06T08:58:07.000-05:00;37.97
EQ-68;2023-01-16T22:52:58.000-05:00;27.23
EQ-36;2024-05-18T21:43:35.000-05:00;34.9
EQ-19;2023-12-05T19:29:21.000-05:00;35.07
EQ-19;2023-12-31T14:49:04.000-05:00;38.78
EQ-05;2023-07-28T20:05:07.000-05:00;36.9
EQ-96;2023-06-29T11:44:48.000-05:00;36.15
EQ-02;2023-04-30T16:30:51.000-05:00;33.1
EQ-31;2024-08-29T08:24:30.000-05:00;39.57
EQ-16;2024-08-24T09:33:27.000-05:00;32.88
EQ-65;2024-09-08T21:31:53.000-05:00;23.02
EQ-54;2023-08-03T08:20:30.000-05:00;29.21
EQ-68;2024-03-16T14:10:59.000-05:00;20.18
EQ-62;2023-03-26T04:15:10.000-05:00;35.43
EQ-37;2024-02-07T23:45:08.000-05:00;33.16
EQ-54;2023-04-05T06:12:56.000-05:00;24.73
EQ-73;2023-05-10T00:59:46.000-05:00;37.23
EQ-80;2024-02-01T22:42:02.000-05:00;28.52
EQ-16;2024-03-30T05:30:42.000-05:00;22.64
EQ-40;2023-01-11T08:26:43.000-05:00;34.15
EQ-77;2023-04-29T01:36:44.000-05:00;25.38
EQ-53;2023-05-29T14:37:40.000-05:00;36.62
EQ-78;2023-10-24T14:45:33.000-05:00;21.4
EQ-66;2023-08-30T12:58:26.000-05:00;35.53
EQ-42;2023-05-30T21:25:44.000-05:00;20.93
EQ-76;2024-01-17T16:06:38.000-05:00;23.36
EQ-94;2024-09-24T21:33:12.000-05:00;26.26
EQ-37;2024-04-30T10:33:15.000-05:00;39.59
EQ-36;2024-07-21T22:58:50.000-05:00;29.26
EQ-41;2023-12-25T23:01:35.000-05:00;34.69
EQ-20;2023-07-11T15:00:42.000-05:00;21.56
EQ-73;2024-08-08T14:31:21.000-05:00;32.87
EQ-16;2024-05-16T04:52:24.000-05:00;27.73
EQ-05;2024-04-06T09:07:02.000-05:00;23.95
EQ-27;2023-02-14T07:01:49.000-05:00;20.68
EQ-02;2023-05-03T20:50:16.000-05:00;26.24
EQ-21;2023-11-13T16:20:05.000-05:00;33.77
EQ-40;2023-01-29T06:51:03.000-05:00;35.41
EQ-72;2024-06-24T16:44:18.000-05:00;34.39
EQ-97;2023-10-23T22:31:57.000-05:00;24.71
EQ-25;2023-11-09T11:39:54.000-05:00;36.27
EQ-54;2023-07-14T05:19:39.000-05:00;35.24
EQ-75;2023-06-23T10:13:36.000-05:00;20.03
EQ-83;2024-07-04T04:01:13.000-05:00;33.09
EQ-68;2023-06-26T23:06:17.000-05:00;23.05
EQ-93;2023-12-15T12:19:16.000-05:00;28.94
EQ-68;2023-05-25T12:24:11.000-05:00;37.37
EQ-56;2023-09-22T13:15:21.000-05:00;21.49
EQ-33;2023-07-20T09:11:09.000-05:00;23.19
EQ-89;2023-02-26T08:58:48.000-05:00;25.21
EQ-56;2023-08-10T07:18:56.000-05:00;34.36
EQ-65;2023-01-07T20:39:45.000-05:00;35.81
EQ-76;2024-07-23T14:27:10.000-05:00;22.29
EQ-52;2023-11-09T17:56:50.000-05:00;22.83
EQ-94;2024-09-21T21:31:16.000-05:00;29.76
EQ-39;2023-03-16T05:13:18.000-05:00;31.78
EQ-77;2023-11-22T17:21:15.000-05:00;30.49
EQ-59;2023-12-22T22:28:01.000-05:00;21.34
EQ-11;2023-09-04T04:38:04.000-05:00;37.55
EQ-48;2023-06-14T21:38:44.000-05:00;34.23
EQ-59;2023-06-21T19:01:04.000-05:00;33.82
EQ-57;2024-04-14T05:50:43.000-05:00;30.8
EQ-48;2024-05-09T08:38:38.000-05:00;35.8
EQ-24;2023-08-21T04:23:25.000-05:00;26.57
EQ-66;2023-03-17T05:18:00.000-05:00;37.12
EQ-87;2023-07-10T01:28:51.000-05:00;37.61
EQ-47;2023-09-18T13:22:03.000-05:00;36.67
EQ-23;2023-10-31T00:05:34.000-05:00;27.22
EQ-88;2024-03-14T17:24:31.000-05:00;30.36
EQ-23;2024-04-15T01:55:50.000-05:00;21.35
EQ-30;2023-09-26T19:04:45.000-05:00;38.51
EQ-12;2023-05-31T03:49:17.000-05:00;38.64
EQ-03;2023-05-14T08:12:03.000-05:00;27.45
EQ-45;2023-05-03T10:12:42.000-05:00;37.42
EQ-08;2024-02-10T02:53:46.000-05:00;38.27
EQ-58;2024-07-10T13:50:39.000-05:00;25.19
EQ-59;2023-02-25T02:29:09.000-05:00;29.37
EQ-73;2023-03-01T00:10:55.000-05:00;29.67
EQ-25;2023-11-12T13:59:16.000-05:00;23.44
EQ-78;2024-06-11T03:26:00.000-05:00;36.74
EQ-39;2023-01-29T00:47:00.000-05:00;22.9
EQ-15;2023-11-05T23:18:39.000-05:00;21.53
EQ-63;2023-09-11T05:49:54.000-05:00;33.44
EQ-44;2023-10-08T10:28:43.000-05:00;34.32
EQ-01;2024-07-26T18:21:42.000-05:00;37.6
EQ-97;2023-04-28T23:20:40.000-05:00;25.32
EQ-09;2023-07-05T06:29:57.000-05:00;31.81
EQ-82;2023-04-05T00:46:29.000-05:00;34.37
EQ-60;2023-12-29T12:19:22.000-05:00;35.5
EQ-52;2023-08-29T23:50:56.000-05:00;30.5
EQ-89;2023-06-30T19:22:00.000-05:00;33.41
EQ-93;2023-10-13T07:20:48.000-05:00;39.33
EQ-80;2023-06-02T12:49:04.000-05:00;23.51
EQ-21;2024-07-26T04:52:44.000-05:00;29.52
EQ-79;2024-06-04T04:10:23.000-05:00;37.84
EQ-75;2024-06-30T21:02:24.000-05:00;28.61
EQ-97;2024-08-03T22:52:17.000-05:00;20.17
EQ-95;2023-03-27T04:18:43.000-05:00;34.42
EQ-66;2024-01-29T07:37:16.000-05:00;24.03
EQ-45;2024-02-05T12:42:32.000-05:00;30.97
EQ-82;2024-01-09T15:22:29.000-05:00;35.53
EQ-71;2024-09-21T10:05:22.000-05:00;35.27
EQ-27;2023-07-17T13:46:37.000-05:00;28.15
EQ-57;2023-04-10T19:15:50.000-05:00;34.78
EQ-02;2023-05-16T01:47:56.000-05:00;38.07
EQ-60;2023-03-29T17:01:44.000-05:00;38.25
EQ-16;2023-04-28T11:30:22.000-05:00;38.67
EQ-90;2024-09-17T19:46:01.000-05:00;34.99
EQ-56;2024-06-12T21:07:49.000-05:00;37.51
EQ-40;2024-03-09T09:08:58.000-05:00;39.52
EQ-55;2024-01-19T15:38:42.000-05:00;35.46
EQ-05;2023-02-26T15:12:34.000-05:00;24.87
EQ-41;2024-04-30T11:34:26.000-05:00;26.31
EQ-60;2024-04-16T12:14:06.000-05:00;30.47
EQ-74;2024-09-03T00:15:53.000-05:00;32.43
EQ-71;2023-05-10T09:12:43.000-05:00;27.94
EQ-46;2024-08-29T18:39:34.000-05:00;33.78
EQ-76;2023-08-07T04:38:37.000-05:00;39.04
EQ-83;2024-04-03T22:55:34.000-05:00;25.69
EQ-83;2023-12-08T19:40:32.000-05:00;24.68
EQ-81;2024-01-16T22:45:33.000-05:00;35.85
EQ-12;2024-02-23T04:22:12.000-05:00;35.63
EQ-22;2024-05-29T14:59:33.000-05:00;31.11
EQ-68;2023-03-24T23:10:32.000-05:00;30.63
EQ-44;2024-01-15T23:06:44.000-05:00;26.06
EQ-19;2023-04-05T10:18:05.000-05:00;24.45
EQ-05;2023-07-06T09:39:16.000-05:00;37.37
EQ-25;2024-09-15T12:29:54.000-05:00;24.22
EQ-75;2023-10-17T18:55:17.000-05:00;33.74
EQ-49;2024-01-28T03:10:28.000-05:00;29.36
EQ-48;2024-08-05T19:10:52.000-05:00;25.86
EQ-17;2024-01-10T21:27:06.000-05:00;39.22
EQ-67;2024-05-20T11:58:28.000-05:00;37.53
EQ-76;2023-05-31T05:21:10.000-05:00;33.37
EQ-97;2023-10-02T04:51:58.000-05:00;22.77
EQ-39;2024-05-07T04:34:46.000-05:00;37.0
EQ-64;2024-02-10T16:12:20.000-05:00;25.62
EQ-64;2023-07-31T16:45:07.000-05:00;37.23
EQ-60;2023-10-25T15:06:50.000-05:00;28.23
EQ-06;2024-04-28T05:54:04.000-05:00;26.32
EQ-83;2024-04-22T01:55:10.000-05:00;26.44
EQ-93;2023-06-09T18:15:04.000-05:00;32.62
EQ-26;2023-02-12T20:22:04.000-05:00;32.76
EQ-91;2024-08-24T14:01:42.000-05:00;23.17
EQ-42;2023-03-27T04:06:35.000-05:00;21.2
EQ-76;2024-05-08T18:41:12.000-05:00;38.6
EQ-96;2024-07-14T01:45:03.000-05:00;34.01
EQ-51;2024-05-16T15:32:11.000-05:00;25.67
EQ-64;2024-04-24T15:47:02.000-05:00;33.81
EQ-25;2023-08-17T02:27:17.000-05:00;31.89
EQ-32;2024-06-30T14:41:16.000-05:00;23.01
EQ-83;2024-04-10T12:04:57.000-05:00;28.59
EQ-07;2023-09-23T00:48:58.000-05:00;25.66
EQ-27;2023-04-09T15:25:38.000-05:00;26.07
EQ-72;2024-02-18T15:27:43.000-05:00;29.17
EQ-94;2024-04-24T11:49:51.000-05:00;24.2
EQ-29;2023-02-16T22:12:42.000-05:00;37.19
EQ-97;2024-05-21T11:23:52.000-05:00;22.03
EQ-62;2024-09-25T17:24:45.000-05:00;24.97
EQ-84;2023-11-12T00:47:20.000-05:00;29.04
EQ-48;2024-02-02T22:14:10.000-05:00;25.1
EQ-92;2023-12-12T12:05:39.000-05:00;35.56
EQ-96;2023-11-25T20:39:38.000-05:00;20.73
EQ-71;2024-05-19T04:59:27.000-05:00;30.46
EQ-66;2023-03-02T14:11:40.000-05:00;35.13
EQ-18;2024-06-18T10:21:18.000-05:00;29.94
EQ-76;2023-02-18T19:58:31.000-05:00;29.83
EQ-78;2024-06-27T19:55:31.000-05:00;31.06
EQ-94;2023-01-28T09:27:46.000-05:00;25.76
EQ-62;2024-05-25T03:44:37.000-05:00;28.09
EQ-54;2023-12-25T14:18:14.000-05:00;20.56
EQ-15;2023-03-27T16:01:31.000-05:00;21.92
EQ-95;2024-06-08T17:43:41.000-05:00;36.92
EQ-92;2023-06-27T12:09:36.000-05:00;33.23
EQ-38;2023-12-04T10:48:02.000-05:00;35.85
EQ-28;2023-11-02T19:27:01.000-05:00;23.2
EQ-58;2024-03-06T15:22:20.000-05:00;38.95
EQ-85;2023-02-24T07:00:09.000-05:00;30.37
EQ-87;2024-08-26T08:46:29.000-05:00;39.65
EQ-89;2024-08-26T21:28:40.000-05:00;37.7
EQ-26;2023-01-03T06:34:02.000-05:00;28.43
EQ-68;2023-10-24T11:36:50.000-05:00;33.81
EQ-40;2023-11-14T07:30:20.000-05:00;28.46
EQ-51;2024-05-25T14:07:57.000-05:00;24.51
EQ-88;2024-03-22T05:54:21.000-05:00;21.47
EQ-26;2023-10-03T13:10:52.000-05:00;37.61
EQ-78;2023-03-04T23:18:29.000-05:00;20.68
EQ-34;2024-04-27T14:56:25.000-05:00;32.61
EQ-18;2023-04-10T14:02:33.000-05:00;22.57
EQ-82;2023-03-13T12:44:26.000-05:00;20.23
EQ-38;2024-07-25T23:53:36.000-05:00;30.53
EQ-57;2023-09-13T13:44:38.000-05:00;22.81
EQ-32;2023-05-13T09:14:44.000-05:00;20.8
EQ-74;2023-01-13T01:20:50.000-05:00;24.54
EQ-86;2023-05-06T13:24:26.000-05:00;24.51
EQ-63;2023-06-17T10:16:54.000-05:00;24.61
EQ-09;2024-02-01T17:50:52.000-05:00;31.76
EQ-83;2023-01-23T03:24:13.000-05:00;38.83
EQ-48;2024-08-08T11:10:55.000-05:00;23.61
EQ-22;2023-12-09T01:09:03.000-05:00;20.66
EQ-26;2024-05-20T13:06:57.000-05:00;30.13
EQ-57;2023-05-25T04:44:18.000-05:00;34.6
EQ-72;2024-08-12T08:55:58.000-05:00;23.58
EQ-13;2024-05-16T12:06:10.000-05:00;22.43
EQ-05;2023-11-05T09:32:48.000-05:00;31.39
EQ-08;2023-07-05T17:12:25.000-05:00;38.57
EQ-26;2023-06-16T03:06:06.000-05:00;27.34
EQ-86;2024-05-31T15:11:08.000-05:00;29.91
EQ-94;2023-10-15T08:15:49.000-05:00;33.14
EQ-98;2024-07-11T16:29:13.000-05:00;34.67
EQ-53;2023-05-01T15:22:20.000-05:00;24.59
EQ-65;2024-04-09T01:56:00.000-05:00;23.26
EQ-17;2023-12-02T20:53:49.000-05:00;24.54
EQ-30;2023-11-11T07:16:55.000-05:00;32.13
EQ-60;2024-08-04T12:21:17.000-05:00;25.94
EQ-36;2023-12-12T17:56:39.000-05:00;37.19
EQ-41;2023-07-14T18:45:01.000-05:00;28.07
EQ-68;2024-02-28T07:16:50.000-05:00;27.31
EQ-88;2024-04-17T12:06:05.000-05:00;35.95
EQ-63;2023-06-10T00:22:56.000-05:00;39.39
EQ-16;2023-04-24T03:57:18.000-05:00;21.56
EQ-76;2024-05-11T15:04:30.000-05:00;24.1
EQ-73;2023-05-17T07:46:16.000-05:00;37.85
EQ-70;2023-10-21T15:24:55.000-05:00;31.01
EQ-18;2024-01-17T09:23:25.000-05:00;28.3
EQ-17;2024-06-13T12:40:31.000-05:00;31.53
EQ-66;2023-11-24T00:37:03.000-05:00;26.22
EQ-58;2023-04-13T19:50:01.000-05:00;31.04
EQ-21;2024-04-02T06:22:54.000-05:00;37.96
EQ-81;2023-11-25T16:47:45.000-05:00;36.43
EQ-83;2023-10-04T21:07:19.000-05:00;37.78
EQ-19;2023-04-26T09:05:51.000-05:00;22.48
EQ-96;2023-06-06T13:41:05.000-05:00;37.33
EQ-94;2024-04-27T05:26:15.000-05:00;25.16
EQ-21;2024-03-02T18:32:09.000-05:00;39.04
EQ-79;2024-08-11T17:07:53.000-05:00;26.99
EQ-65;2023-04-11T03:52:01.000-05:00;27.33
EQ-10;2023-07-13T07:42:48.000-05:00;39.71
EQ-98;2024-08-30T21:44:51.000-05:00;37.74
EQ-19;2024-08-17T03:50:12.000-05:00;21.69
EQ-09;2024-09-01T07:42:00.000-05:00;26.15
EQ-18;2023-12-05T19:08:21.000-05:00;32.56
EQ-67;2023-06-21T01:25:17.000-05:00;26.73
EQ-60;2024-02-24T14:15:16.000-05:00;38.06
EQ-02;2024-04-14T03:20:34.000-05:00;30.7
EQ-94;2023-06-23T12:08:12.000-05:00;25.45
EQ-35;2024-02-22T08:03:14.000-05:00;32.98
EQ-32;2024-05-24T02:06:29.000-05:00;30.23
EQ-33;2024-07-28T18:32:25.000-05:00;28.32
EQ-59;2023-08-30T18:22:44.000-05:00;29.06
EQ-82;2023-11-13T12:02:11.000-05:00;31.82
EQ-18;2023-01-02T18:03:26.000-05:00;35.44
EQ-13;2024-08-09T20:34:53.000-05:00;37.43
EQ-32;2024-06-01T13:32:16.000-05:00;39.17
EQ-86;2024-08-25T09:57:03.000-05:00;27.89
EQ-54;2023-03-25T11:07:50.000-05:00;30.26
EQ-07;2023-06-17T16:52:29.000-05:00;29.01
EQ-96;2023-06-21T23:05:51.000-05:00;35.99
EQ-36;2023-02-25T17:41:32.000-05:00;30.3
EQ-41;2023-05-10T01:15:39.000-05:00;26.31
EQ-45;2023-03-02T22:34:30.000-05:00;26.3
EQ-44;2024-09-26T13:35:46.000-05:00;29.98
EQ-02;2023-05-05T09:20:45.000-05:00;26.83
EQ-49;2023-03-09T06:40:24.000-05:00;22.73
EQ-89;2023-11-08T07:47:16.000-05:00;35.96
EQ-06;2023-12-01T09:50:12.000-05:00;33.15
EQ-62;2023-08-01T11:07:49.000-05:00;30.19
EQ-31;2023-08-01T12:54:06.000-05:00;31.13
EQ-36;2024-08-18T20:53:50.000-05:00;29.4
EQ-14;2024-07-29T02:22:36.000-05:00;22.32
EQ-63;2023-01-15T06:04:03.000-05:00;27.57
EQ-77;2023-11-30T00:29:05.000-05:00;39.53
EQ-74;2024-01-04T05:20:56.000-05:00;21.03
EQ-27;2023-04-10T19:07:49.000-05:00;21.08
EQ-68;2024-07-18T05:55:14.000-05:00;21.69
EQ-06;2024-04-09T14:10:39.000-05:00;38.77
EQ-58;2024-01-17T07:29:41.000-05:00;34.87
EQ-56;2024-09-16T14:26:38.000-05:00;21.66
EQ-80;2023-03-02T01:32:39.000-05:00;38.32
EQ-36;2023-02-13T02:20:34.000-05:00;25.33
EQ-98;2023-01-12T01:13:53.000-05:00;36.25
EQ-07;2024-01-03T20:10:34.000-05:00;32.32
EQ-53;2023-07-25T20:31:00.000-05:00;31.25
EQ-24;2023-09-17T14:22:55.000-05:00;31.63
EQ-37;2024-05-13T23:38:15.000-05:00;23.61
EQ-35;2023-11-10T21:18:05.000-05:00;27.5
EQ-56;2024-09-20T01:04:01.000-05:00;39.88
EQ-17;2024-05-21T06:48:48.000-05:00;25.7
EQ-82;2023-01-01T04:26:35.000-05:00;32.63
EQ-13;2024-08-03T02:07:26.000-05:00;32.24
EQ-78;2024-08-31T04:57:43.000-05:00;23.17
EQ-67;2024-04-03T16:04:17.000-05:00;21.02
EQ-56;2023-09-03T06:23:02.000-05:00;31.14
EQ-32;2023-01-06T08:40:18.000-05:00;21.23
EQ-03;2023-11-13T11:54:49.000-05:00;21.35
EQ-89;2023-06-17T10:06:06.000-05:00;37.06
EQ-54;2023-08-16T22:16:36.000-05:00;27.55
EQ-59;2024-08-28T19:50:02.000-05:00;34.71
EQ-57;2023-06-09T19:53:23.000-05:00;24.54
EQ-42;2024-02-04T10:54:43.000-05:00;35.03
EQ-68;2024-08-23T02:17:00.000-05:00;21.9
EQ-94;2024-09-25T19:37:45.000-05:00;38.0
EQ-36;2024-08-23T15:59:59.000-05:00;30.28
EQ-93;2023-06-14T22:02:22.000-05:00;28.93
EQ-34;2023-12-11T11:08:14.000-05:00;24.93
EQ-15;2023-08-01T19:22:14.000-05:00;37.79
EQ-14;2024-08-13T01:24:14.000-05:00;28.51
EQ-82;2023-09-03T03:46:43.000-05:00;24.6
EQ-85;2024-04-03T04:02:49.000-05:00;37.68
EQ-21;2023-12-19T17:55:18.000-05:00;27.88
EQ-69;2024-03-19T07:10:47.000-05:00;33.01
EQ-52;2024-05-22T20:40:49.000-05:00;37.7
EQ-34;2023-02-06T20:40:47.000-05:00;30.67
EQ-83;2024-05-16T03:57:41.000-05:00;21.28
EQ-87;2023-12-08T05:09:40.000-05:00;38.25
EQ-94;2023-05-26T00:58:33.000-05:00;27.5
EQ-59;2024-09-17T11:01:56.000-05:00;38.86
EQ-12;2023-05-03T19:55:53.000-05:00;39.54
EQ-24;2024-03-20T23:06:04.000-05:00;32.94
EQ-43;2023-02-28T23:09:36.000-05:00;22.44
EQ-91;2023-04-03T14:44:25.000-05:00;39.3
EQ-47;2024-03-31T01:15:46.000-05:00;37.76
EQ-92;2023-12-12T02:39:21.000-05:00;34.33
EQ-13;2023-02-04T01:45:11.000-05:00;25.06
EQ-04;2023-01-12T05:41:07.000-05:00;39.94
EQ-71;2024-02-13T15:47:02.000-05:00;22.74
EQ-94;2023-03-23T22:41:45.000-05:00;33.72
EQ-01;2023-05-11T01:36:42.000-05:00;36.01
EQ-11;2023-05-13T09:38:34.000-05:00;33.36
EQ-08;2024-01-10T17:21:38.000-05:00;26.46
EQ-78;2023-10-15T11:12:18.000-05:00;29.38
EQ-86;2024-04-13T19:18:41.000-05:00;25.35
EQ-65;2024-07-16T23:03:10.000-05:00;38.89
EQ-44;2023-10-22T12:19:26.000-05:00;39.59
EQ-31;2024-07-28T12:24:25.000-05:00;38.79
EQ-79;2024-02-22T10:28:18.000-05:00;34.81
EQ-42;2023-05-04T14:37:31.000-05:00;23.99
EQ-74;2023-05-07T08:33:08.000-05:00;22.85
EQ-11;2023-03-03T07:05:38.000-05:00;23.68
EQ-56;2023-02-09T07:05:30.000-05:00;26.74
EQ-16;2023-01-07T00:26:06.000-05:00;33.19
EQ-25;2024-01-11T00:59:07.000-05:00;22.05
EQ-95;2024-08-04T04:53:06.000-05:00;37.4
EQ-92;2023-05-10T13:26:50.000-05:00;25.79
EQ-70;2023-06-13T17:42:14.000-05:00;31.73
EQ-48;2024-04-04T00:30:11.000-05:00;30.03
EQ-03;2023-07-06T07:08:03.000-05:00;32.02
EQ-47;2023-11-08T03:59:03.000-05:00;31.67
EQ-84;2023-05-01T12:57:58.000-05:00;31.71
EQ-07;2023-05-28T07:45:36.000-05:00;37.16
EQ-31;2023-08-12T17:23:15.000-05:00;24.22
EQ-45;2024-05-29T08:09:48.000-05:00;28.72
EQ-78;2023-08-31T01:21:46.000-05:00;24.65
EQ-50;2024-08-17T23:59:30.000-05:00;35.51
EQ-37;2023-08-01T21:31:27.000-05:00;38.89
EQ-56;2024-04-27T22:29:52.000-05:00;37.7
EQ-48;2023-03-30T21:33:18.000-05:00;23.63
EQ-42;2024-07-16T13:16:14.000-05:00;20.96
EQ-85;2023-12-02T16:43:23.000-05:00;35.65
EQ-37;2024-03-12T13:13:07.000-05:00;32.04
EQ-80;2023-11-24T08:30:57.000-05:00;27.79
EQ-68;2023-09-18T12:25:45.000-05:00;23.93
EQ-34;2023-10-21T12:26:55.000-05:00;32.57
EQ-34;2024-06-29T08:47:44.000-05:00;38.95
EQ-85;2023-05-02T22:01:16.000-05:00;32.71
EQ-64;2023-03-09T13:29:40.000-05:00;33.68
EQ-79;2023-11-30T17:27:31.000-05:00;33.13
EQ-74;2024-01-31T03:38:48.000-05:00;36.5
EQ-98;2023-08-12T22:53:28.000-05:00;38.73
EQ-15;2024-09-07T02:16:35.000-05:00;31.59
EQ-57;2023-09-06T01:54:46.000-05:00;27.24
EQ-31;2023-11-25T11:04:09.000-05:00;32.02
EQ-46;2023-12-15T05:04:12.000-05:00;39.74
EQ-66;2023-07-20T01:30:27.000-05:00;23.3
EQ-84;2024-03-15T20:46:36.000-05:00;24.64
EQ-75;2024-07-09T16:01:30.000-05:00;27.75
EQ-48;2023-10-06T07:56:54.000-05:00;38.38
EQ-89;2024-09-02T16:44:40.000-05:00;37.98
EQ-30;2023-10-01T11:12:04.000-05:00;29.68
EQ-84;2024-08-27T22:24:32.000-05:00;23.17
EQ-07;2023-11-16T15:58:00.000-05:00;33.6
EQ-96;2024-05-22T22:42:26.000-05:00;28.74
EQ-15;2023-02-04T22:50:31.000-05:00;30.68
EQ-56;2023-04-01T14:47:08.000-05:00;37.02
EQ-04;2024-06-20T09:32:33.000-05:00;22.41
EQ-16;2024-05-25T06:14:46.000-05:00;27.19
EQ-93;2023-05-09T19:23:18.000-05:00;38.05
EQ-56;2024-07-13T10:21:40.000-05:00;23.4
EQ-50;2023-01-17T20:46:28.000-05:00;37.83
EQ-52;2023-12-30T22:38:36.000-05:00;34.33
EQ-70;2024-01-12T17:08:42.000-05:00;39.8
EQ-69;2023-05-18T11:45:02.000-05:00;30.15
EQ-10;2023-09-06T12:32:57.000-05:00;22.45
EQ-77;2023-09-10T09:04:55.000-05:00;32.68
EQ-74;2023-10-18T00:47:00.000-05:00;25.3
EQ-72;2023-05-08T17:34:22.000-05:00;24.59
EQ-02;2023-07-14T06:43:24.000-05:00;37.51
EQ-20;2023-03-31T03:19:50.000-05:00;30.14
EQ-91;2024-08-08T03:06:13.000-05:00;26.25
EQ-20;2023-12-30T08:05:00.000-05:00;38.6
EQ-96;2024-03-28T11:24:36.000-05:00;39.31
